ADDR_CD,YEAR,MONTH,pre_ele_usa,pre_gas_usa,pre_ele_emi,pre_gas_emi
3023011000,2023,4,2186391.2,1555160.4,907.4,314.1
3023011000,2023,5,2489999.0,1586723.5,1033.3,320.5
3023011000,2023,6,2220112.0,1580518.4,921.3,319.3
3023011000,2023,7,2249611.2,1532177.1,933.6,309.5
3023011000,2023,8,2234894.8,1512728.1,927.5,305.6
3023011000,2023,9,2314536.0,1967866.8,960.5,397.5
3023011000,2023,10,2406524.8,2571928.8,998.7,519.5
3023011000,2023,11,2385205.0,2720971.5,989.9,549.6
3023011000,2023,12,2320924.5,2515389.2,963.2,508.1
3023011100,2023,1,2640013.2,1584972.9,1095.6,320.2
3023011100,2023,2,2549773.8,1186840.8,1058.2,239.7
3023011100,2023,3,2739017.2,1001741.5,1136.7,202.4
3023011100,2023,4,3517641.5,1002389.75,1459.8,202.5
3023011100,2023,5,3697628.5,1068699.5,1534.5,215.9
3023011100,2023,6,2994243.5,1433423.5,1242.6,289.6
3023011100,2023,7,2916908.2,1476489.0,1210.5,298.3
3023011100,2023,8,2696242.5,2075188.9,1118.9,419.2
3023011100,2023,9,2691764.2,2337772.2,1117.1,472.2
3023011100,2023,10,2640300.0,2344131.0,1095.7,473.5
3023011100,2023,11,2800459.8,2319128.5,1162.2,468.5
3023011100,2023,12,3189481.8,2465590.8,1323.6,498.0
3023011200,2023,1,755852.1,181543.48,313.7,36.7
3023011200,2023,2,704028.2,175772.47,292.2,35.5
3023011200,2023,3,702576.0,162990.89,291.6,32.9
3023011200,2023,4,714992.2,145841.89,296.7,29.5
3023011200,2023,5,690147.3,129635.09,286.4,26.2
3023011200,2023,6,737837.56,125939.8,306.2,25.4
3023011200,2023,7,669359.0,137431.12,277.8,27.8
3023011200,2023,8,671689.1,138025.73,278.8,27.9
3023011200,2023,9,708399.5,157703.53,294.0,31.9
3023011200,2023,10,709453.9,165131.95,294.4,33.4
3023011200,2023,11,729040.94,158996.9,302.6,32.1
3023011200,2023,12,715167.06,175537.53,296.8,35.5
3023011300,2023,1,3539474.8,132364.44,1468.9,26.7
3023011300,2023,2,2817668.8,92811.82,1169.3,18.7
3023011300,2023,3,2562538.2,66100.66,1063.5,13.4
3023011300,2023,4,2746592.5,70767.07,1139.8,14.3
3023011300,2023,5,3375478.0,63366.375,1400.8,12.8
3023011300,2023,6,3844346.5,43583.105,1595.4,8.8
3023011300,2023,7,3484401.2,51235.266,1446.0,10.3
3023011300,2023,8,3189371.0,45109.28,1323.6,9.1
3023011300,2023,9,3511714.5,55692.395,1457.4,11.2
3023011300,2023,10,3631451.2,74359.49,1507.1,15.0
3023011300,2023,11,3621256.5,73249.1,1502.8,14.8
3023011300,2023,12,3701902.2,58171.88,1536.3,11.8
3023011400,2023,1,4342557.5,466669.4,1802.2,94.3
3023011400,2023,2,5465481.0,296409.03,2268.2,59.9
3023011400,2023,3,4849812.0,462893.25,2012.7,93.5
3023011400,2023,4,4449904.5,230252.6,1846.7,46.5
3023011400,2023,5,7492722.0,476693.56,3109.5,96.3
3023011400,2023,6,12561889.0,601791.8,5213.2,121.6
3023011400,2023,7,12512583.0,562084.94,5192.7,113.5
3023011400,2023,8,11674503.0,437520.8,4844.9,88.4
3023011400,2023,9,11408769.0,630731.75,4734.6,127.4
3023011400,2023,10,10110507.0,660624.0,4195.9,133.4
3023011400,2023,11,11405162.0,636954.0,4733.1,128.7
3023011400,2023,12,11162835.0,616535.0,4632.6,124.5
3023011500,2023,1,1125302.0,1020309.0,467.0,206.1
3023011500,2023,2,1022187.1,631559.25,424.2,127.6
3023011500,2023,3,1078607.5,644678.5,447.6,130.2
3023011500,2023,4,1128031.5,598189.0,468.1,120.8
3023011500,2023,5,1208012.9,612890.9,501.3,123.8
3023011500,2023,6,1261532.8,526639.3,523.5,106.4
3023011500,2023,7,1258331.5,643493.94,522.2,130.0
3023011500,2023,8,1388849.2,1054266.0,576.4,213.0
3023011500,2023,9,1379629.0,1012277.3,572.5,204.5
3023011500,2023,10,1389647.5,966073.94,576.7,195.1
3023011500,2023,11,1410017.5,1150990.2,585.2,232.5
3023011500,2023,12,1410410.8,1164021.6,585.3,235.1
3023011600,2023,1,1305996.6,303713.12,542.0,61.4
3023011600,2023,2,1256214.4,248419.03,521.3,50.2
3023011600,2023,3,1176172.4,253050.47,488.1,51.1
3023011600,2023,4,1179750.9,270834.53,489.6,54.7
3023011600,2023,5,1453937.0,266235.4,603.4,53.8
3023011600,2023,6,1220143.8,227216.38,506.4,45.9
3023011600,2023,7,1125417.9,187291.58,467.0,37.8
3023011600,2023,8,1113520.9,215437.02,462.1,43.5
3023011600,2023,9,1150524.4,437891.0,477.5,88.5
3023011600,2023,10,1273571.1,496438.5,528.5,100.3
3023011600,2023,11,1276641.1,470115.06,529.8,95.0
3023011600,2023,12,1236144.0,326708.44,513.0,66.0
3023011700,2023,1,1400715.8,638076.3,581.3,128.9
3023011700,2023,2,1039072.94,249135.3,431.2,50.3
3023011700,2023,3,1014215.9,218768.42,420.9,44.2
3023011700,2023,4,975979.6,73883.31,405.0,14.9
3023011700,2023,5,1243664.8,72944.68,516.1,14.7
3023011700,2023,6,1194123.5,203224.08,495.6,41.1
3023011700,2023,7,1050044.9,217688.61,435.8,44.0
3023011700,2023,8,973862.3,286705.72,404.2,57.9
3023011700,2023,9,1002703.06,574974.2,416.1,116.1
3023011700,2023,10,1052683.8,565986.4,436.9,114.3
3023011700,2023,11,1067275.4,740164.2,442.9,149.5
3023011700,2023,12,1138533.5,744666.0,472.5,150.4
3023011800,2023,1,44028.617,0.004452447,18.3,0.0
3023011800,2023,2,33650.45,0.004452447,14.0,0.0
3023011800,2023,3,28469.35,0.004452447,11.8,0.0
3023011800,2023,4,29004.809,0.01307139,12.0,0.0
3023011800,2023,5,34124.477,0.004452447,14.2,0.0
3023011800,2023,6,31511.88,0.004452447,13.1,0.0
3023011800,2023,7,24511.486,0.004452447,10.2,0.0
3023011800,2023,8,22927.646,0.004452447,9.5,0.0
3023011800,2023,9,29158.367,0.004452447,12.1,0.0
3023011800,2023,10,38969.39,0.004452447,16.2,0.0
3023011800,2023,11,42037.69,0.004452447,17.4,0.0
3023011800,2023,12,34230.53,0.004452447,14.2,0.0
3023011900,2023,1,293978.94,0.0,122.0,0.0
3023011900,2023,2,199815.7,0.0,82.9,0.0
3023011900,2023,3,192134.28,0.0,79.7,0.0
3023011900,2023,4,199356.4,0.0,82.7,0.0
3023011900,2023,5,217299.06,0.0,90.2,0.0
3023011900,2023,6,192170.42,0.0,79.8,0.0
3023011900,2023,7,167511.28,0.0,69.5,0.0
3023011900,2023,8,183249.19,0.0,76.0,0.0
3023011900,2023,9,195748.78,0.0,81.2,0.0
3023011900,2023,10,212137.1,0.0,88.0,0.0
3023011900,2023,11,212183.0,0.0,88.1,0.0
3023011900,2023,12,243596.67,0.0,101.1,0.0
3023012000,2023,1,5690.0674,0.0,2.4,0.0
3023012000,2023,2,4703.989,0.0,2.0,0.0
3023012000,2023,3,3653.2693,0.0,1.5,0.0
3023012000,2023,4,3395.2554,0.0,1.4,0.0
3023012000,2023,5,3637.3137,0.0,1.5,0.0
3023012000,2023,6,2953.4155,0.0,1.2,0.0
3023012000,2023,7,2688.3406,0.0,1.1,0.0
3023012000,2023,8,3258.4631,0.0,1.4,0.0
3023012000,2023,9,4909.6387,0.0,2.0,0.0
3023012000,2023,10,5497.5923,0.0,2.3,0.0
3023012000,2023,11,6600.2236,0.0,2.7,0.0
3023012000,2023,12,7267.3584,0.0,3.0,0.0
3023012100,2023,1,5592.671,0.0,2.3,0.0
3023012100,2023,2,4634.1187,0.0,1.9,0.0
3023012100,2023,3,4389.1816,0.0,1.8,0.0
3023012100,2023,4,4759.524,0.0,2.0,0.0
3023012100,2023,5,5337.0093,0.0,2.2,0.0
3023012100,2023,6,5419.1865,0.0,2.2,0.0
3023012100,2023,7,4719.8833,0.0,2.0,0.0
3023012100,2023,8,4770.175,0.0,2.0,0.0
3023012100,2023,9,4904.2124,0.0,2.0,0.0
3023012100,2023,10,5099.8574,0.0,2.1,0.0
3023012100,2023,11,5093.1616,0.0,2.1,0.0
3023012100,2023,12,5101.446,0.0,2.1,0.0
3023012400,2023,1,1127311.1,0.0,467.8,0.0
3023012400,2023,2,1169308.6,0.0,485.3,0.0
3023012400,2023,3,1207056.9,0.0,500.9,0.0
3023012400,2023,4,1193333.0,0.0,495.2,0.0
3023012400,2023,5,1306502.9,0.0,542.2,0.0
3023012400,2023,6,1282207.0,0.0,532.1,0.0
3023012400,2023,7,1225819.9,0.0,508.7,0.0
3023012400,2023,8,1154241.2,0.0,479.0,0.0
3023012400,2023,9,1139305.6,0.0,472.8,0.0
3023012400,2023,10,1092394.1,0.0,453.3,0.0
3023012400,2023,11,1080802.5,0.0,448.5,0.0
3023012400,2023,12,1023772.5,0.0,424.9,0.0
3023012500,2023,1,96065.086,0.0,39.9,0.0
3023012500,2023,2,67277.74,0.0,27.9,0.0
3023012500,2023,3,62537.03,0.0,26.0,0.0
3023012500,2023,4,68826.555,0.0,28.6,0.0
3023012500,2023,5,76720.72,0.0,31.8,0.0
3023012500,2023,6,64065.355,0.0,26.6,0.0
3023012500,2023,7,59439.824,0.0,24.7,0.0
3023012500,2023,8,57749.777,0.0,24.0,0.0
3023012500,2023,9,78606.836,0.0,32.6,0.0
3023012500,2023,10,96032.21,0.0,39.9,0.0
3023012500,2023,11,109221.55,0.0,45.3,0.0
3023012500,2023,12,84586.8,0.0,35.1,0.0
3023012600,2023,1,3486323.8,3380517.2,1446.8,682.9
3023012600,2023,2,3150193.8,3002629.2,1307.3,606.5
3023012600,2023,3,3243900.2,3060217.2,1346.2,618.2
3023012600,2023,4,3388204.0,3095377.2,1406.1,625.3
3023012600,2023,5,3888724.2,2759537.5,1613.8,557.4
3023012600,2023,6,3686990.0,1675129.4,1530.1,338.4
3023012600,2023,7,3197751.5,1463555.9,1327.1,295.6
3023012600,2023,8,3072249.2,1369004.9,1275.0,276.5
3023012600,2023,9,3189164.8,1610481.1,1323.5,325.3
3023012600,2023,10,3495950.0,1500783.9,1450.8,303.2
3023012600,2023,11,3380942.5,1503467.9,1403.1,303.7
3023012600,2023,12,3426378.5,1530169.1,1421.9,309.1
